ISO3v10,Country,Continent,ElevationZone,UrbanRuralDesignation,Population1990,PercentofCountryPopulation1990,Population2000,PercentofCountryPopulation2000,Population2010,PercentofCountryPopulation2010,Population2100,PercentofCountryPopulation2100
CYM,Cayman Islands,North America,10m LECZ: 1 km Cell Size,Rural,2965,11.3,4351,11,5870,10.3,3383,11.4
CYM,Cayman Islands,North America,10m LECZ: 1 km Cell Size,Urban,22064,83.9,33597,84.6,48409,85.3,24972,83.9
CYM,Cayman Islands,North America,10m LECZ: 90m Cell Size,Rural,2308,8.8,3505,8.8,4729,8.3,2655,8.9
CYM,Cayman Islands,North America,10m LECZ: 90m Cell Size,Urban,20527,78,31256,78.7,45036,79.4,23232,78
CYM,Cayman Islands,North America,Total National Population,Rural,3668,13.9,5242,13.2,7073,12.5,4157,14
CYM,Cayman Islands,North America,Total National Population,Urban,22633,86.1,34463,86.8,49656,87.5,25615,86
CRI,Costa Rica,North America,10m LECZ: 1 km Cell Size,Rural,43158,1.4,53292,1.4,62750,1.3,133083,1.8
CRI,Costa Rica,North America,10m LECZ: 1 km Cell Size,Urban,25473,0.8,34626,0.9,42560,0.9,93913,1.2
CRI,Costa Rica,North America,10m LECZ: 90m Cell Size,Rural,40325,1.3,49469,1.3,58249,1.2,122336,1.6
CRI,Costa Rica,North America,10m LECZ: 90m Cell Size,Urban,20956,0.7,28304,0.7,34790,0.7,75389,1
CRI,Costa Rica,North America,Total National Population,Rural,1520256,49.5,1919787,48.9,2260500,47.8,4324805,57
CRI,Costa Rica,North America,Total National Population,Urban,1553295,50.5,2006324,51.1,2466075,52.2,3267490,43
CUB,Cuba,North America,10m LECZ: 1 km Cell Size,Rural,820928,7.8,765790,6.9,777173,6.9,687801,7.1
CUB,Cuba,North America,10m LECZ: 1 km Cell Size,Urban,437249,4.2,514733,4.6,520224,4.6,423413,4.3
CUB,Cuba,North America,10m LECZ: 90m Cell Size,Rural,429877,4.1,408051,3.7,414116,3.7,371889,3.8
CUB,Cuba,North America,10m LECZ: 90m Cell Size,Urban,554537,5.3,594749,5.4,601093,5.3,507750,5.2
CUB,Cuba,North America,Total National Population,Rural,5958611,56.6,5788314,52.1,5874357,52.2,5134652,52.6
CUB,Cuba,North America,Total National Population,Urban,4564244,43.4,5322529,47.9,5379308,47.8,4618682,47.4
DMA,Dominica,North America,10m LECZ: 1 km Cell Size,Rural,1913,2.7,1995,2.6,1770,2.6,2376,2.6
DMA,Dominica,North America,10m LECZ: 1 km Cell Size,Urban,1049,1.5,1302,1.7,1154,1.7,1551,1.7
DMA,Dominica,North America,10m LECZ: 90m Cell Size,Rural,491,0.7,520,0.7,461,0.7,619,0.7
DMA,Dominica,North America,10m LECZ: 90m Cell Size,Urban,750,1.1,913,1.2,809,1.2,1087,1.2
DMA,Dominica,North America,Total National Population,Rural,23817,33.7,21032,27.6,18661,27.6,25052,27.6
DMA,Dominica,North America,Total National Population,Urban,46882,66.3,55300,72.4,49014,72.4,65871,72.4
DOM,Dominican Republic,North America,10m LECZ: 1 km Cell Size,Rural,127881,1.8,136186,1.6,159849,1.6,293385,2
DOM,Dominican Republic,North America,10m LECZ: 1 km Cell Size,Urban,87155,1.2,118348,1.4,148144,1.5,211905,1.5
DOM,Dominican Republic,North America,10m LECZ: 90m Cell Size,Rural,129737,1.8,143823,1.7,168813,1.7,298782,2.1
DOM,Dominican Republic,North America,10m LECZ: 90m Cell Size,Urban,223545,3.2,311526,3.8,389958,3.9,491738,3.4
DOM,Dominican Republic,North America,Total National Population,Rural,3675196,51.9,3593017,43.5,4217321,41.9,6412989,44.6
DOM,Dominican Republic,North America,Total National Population,Urban,3409318,48.1,4664495,56.5,5838860,58.1,7966086,55.4
SLV,El Salvador,North America,10m LECZ: 1 km Cell Size,Rural,106538,2.1,121846,1.9,117823,1.9,240185,2
SLV,El Salvador,North America,10m LECZ: 1 km Cell Size,Urban,20344,0.4,28113,0.4,28447,0.5,57498,0.5
SLV,El Salvador,North America,10m LECZ: 90m Cell Size,Rural,119759,2.3,138484,2.2,133912,2.2,271757,2.3
SLV,El Salvador,North America,10m LECZ: 90m Cell Size,Urban,25352,0.5,34687,0.6,35098,0.6,68729,0.6
SLV,El Salvador,North America,Total National Population,Rural,2465993,48.3,2794616,44.5,2702352,43.4,5729872,48.3
SLV,El Salvador,North America,Total National Population,Urban,2642525,51.7,3483790,55.5,3525139,56.6,6123859,51.7
GRL,Greenland,North America,10m LECZ: 1 km Cell Size,Rural,19831,36.1,19340,34.8,19735,34.4,17972,36.7
GRL,Greenland,North America,10m LECZ: 1 km Cell Size,Urban,10874,19.8,11872,21.3,12605,22,13991,28.6
GRL,Greenland,North America,10m LECZ: 90m Cell Size,Rural,16136,29.3,15670,28.2,15990,27.9,15026,30.7
GRL,Greenland,North America,10m LECZ: 90m Cell Size,Urban,10316,18.8,11263,20.2,11959,20.9,13274,27.1
GRL,Greenland,North America,Total National Population,Rural,43445,79,43056,77.4,43935,76.7,34137,69.7
GRL,Greenland,North America,Total National Population,Urban,11535,21,12584,22.6,13361,23.3,14831,30.3
GRD,Grenada,North America,10m LECZ: 1 km Cell Size,Rural,2664,2.8,2800,2.8,2879,2.7,4078,2.8
GRD,Grenada,North America,10m LECZ: 1 km Cell Size,Urban,2734,2.9,2802,2.8,2950,2.8,4097,2.8
GRD,Grenada,North America,10m LECZ: 90m Cell Size,Rural,2168,2.3,2327,2.3,2392,2.3,3184,2.2
GRD,Grenada,North America,10m LECZ: 90m Cell Size,Urban,1850,1.9,1948,1.9,2051,2,2808,1.9
GRD,Grenada,North America,Total National Population,Rural,40469,42.4,43590,43.3,44816,42.7,63587,43.3
GRD,Grenada,North America,Total National Population,Urban,55056,57.6,57063,56.7,60074,57.3,83346,56.7
GLP,Guadeloupe,North America,10m LECZ: 1 km Cell Size,Rural,21270,5.5,20197,4.8,22076,4.8,23582,4.8
GLP,Guadeloupe,North America,10m LECZ: 1 km Cell Size,Urban,61674,16,67569,16,73939,16,78276,15.9
GLP,Guadeloupe,North America,10m LECZ: 90m Cell Size,Rural,18947,4.9,18807,4.4,20557,4.4,21944,4.5
GLP,Guadeloupe,North America,10m LECZ: 90m Cell Size,Urban,47617,12.4,51613,12.2,56479,12.2,59784,12.1
GLP,Guadeloupe,North America,Total National Population,Rural,45470,11.8,43128,10.2,47141,10.2,50613,10.3
GLP,Guadeloupe,North America,Total National Population,Urban,339255,88.2,380095,89.8,415928,89.8,441680,89.7
GTM,Guatemala,North America,10m LECZ: 1 km Cell Size,Rural,105984,1.2,121431,1.1,158813,1.1,298543,0.9
GTM,Guatemala,North America,10m LECZ: 1 km Cell Size,Urban,16986,0.2,20508,0.2,27719,0.2,36227,0.1
GTM,Guatemala,North America,10m LECZ: 90m Cell Size,Rural,104463,1.2,119776,1.1,156649,1.1,302042,0.9
GTM,Guatemala,North America,10m LECZ: 90m Cell Size,Urban,15561,0.2,18791,0.2,25397,0.2,34083,0.1
GTM,Guatemala,North America,Total National Population,Rural,6073322,68.3,7651778,68.5,10007366,67.8,25254976,73.1
GTM,Guatemala,North America,Total National Population,Urban,2819992,31.7,3514314,31.5,4749950,32.2,9276525,26.9
HTI,Haiti,North America,10m LECZ: 1 km Cell Size,Rural,280624,4.1,317258,4,393380,3.9,595807,3.9
HTI,Haiti,North America,10m LECZ: 1 km Cell Size,Urban,197109,2.9,252144,3.2,356769,3.5,457448,3
HTI,Haiti,North America,10m LECZ: 90m Cell Size,Rural,201461,3,222125,2.8,275422,2.7,428474,2.8
HTI,Haiti,North America,10m LECZ: 90m Cell Size,Urban,172710,2.5,220058,2.8,311369,3.1,398321,2.6
HTI,Haiti,North America,Total National Population,Rural,5318047,78,5920615,75.1,7341199,72.5,11662725,76.1
HTI,Haiti,North America,Total National Population,Urban,1504123,22,1966575,24.9,2782588,27.5,3665520,23.9
HND,Honduras,North America,10m LECZ: 1 km Cell Size,Rural,131967,2.7,164022,2.6,194232,2.5,336481,2
HND,Honduras,North America,10m LECZ: 1 km Cell Size,Urban,98878,2,136844,2.1,170028,2.2,302924,1.8
HND,Honduras,North America,10m LECZ: 90m Cell Size,Rural,108905,2.2,136060,2.1,161119,2.1,276188,1.6
HND,Honduras,North America,10m LECZ: 90m Cell Size,Urban,62288,1.3,84646,1.3,105173,1.4,189291,1.1
HND,Honduras,North America,Total National Population,Rural,3063907,63,3866618,60.2,4578764,59,11587092,67.3
HND,Honduras,North America,Total National Population,Urban,1801420,37,2556085,39.8,3175923,41,5640779,32.7
JAM,Jamaica,North America,10m LECZ: 1 km Cell Size,Rural,57647,2.4,61467,2.4,65442,2.4,80825,2.3
JAM,Jamaica,North America,10m LECZ: 1 km Cell Size,Urban,122391,5.2,135281,5.2,144233,5.2,162529,4.6
JAM,Jamaica,North America,10m LECZ: 90m Cell Size,Rural,53305,2.3,57822,2.2,61561,2.2,71587,2
JAM,Jamaica,North America,10m LECZ: 90m Cell Size,Urban,136908,5.8,149411,5.8,159298,5.8,163773,4.6
JAM,Jamaica,North America,Total National Population,Rural,983283,41.6,1079038,41.8,1148814,41.8,1631701,46.1
JAM,Jamaica,North America,Total National Population,Urban,1383167,58.4,1503000,58.2,1602459,58.2,1904599,53.9
MTQ,Martinique,North America,10m LECZ: 1 km Cell Size,Rural,11962,3.4,12799,3.4,13860,3.4,15246,3.4
MTQ,Martinique,North America,10m LECZ: 1 km Cell Size,Urban,22719,6.4,24454,6.4,26115,6.4,29129,6.4
MTQ,Martinique,North America,10m LECZ: 90m Cell Size,Rural,5829,1.6,6210,1.6,6725,1.7,7397,1.6
MTQ,Martinique,North America,10m LECZ: 90m Cell Size,Urban,23756,6.7,25570,6.7,27307,6.7,30458,6.7
MTQ,Martinique,North America,Total National Population,Rural,15269,4.3,14709,3.9,15928,3.9,17520,3.9
MTQ,Martinique,North America,Total National Population,Urban,340327,95.7,366312,96.1,391193,96.1,436332,96.1
MEX,Mexico,North America,10m LECZ: 1 km Cell Size,Rural,1667179,2,1930436,1.9,2169004,1.9,2623115,1.6
MEX,Mexico,North America,10m LECZ: 1 km Cell Size,Urban,2838045,3.4,3448886,3.4,4009339,3.5,4709696,2.8
MEX,Mexico,North America,10m LECZ: 90m Cell Size,Rural,1570989,1.9,1817395,1.8,2041993,1.8,2459661,1.5
MEX,Mexico,North America,10m LECZ: 90m Cell Size,Urban,2595616,3.1,3151086,3.1,3663146,3.2,4349799,2.6
MEX,Mexico,North America,Total National Population,Rural,34137256,40.5,38862048,38.8,43664711,38,77104368,46
MEX,Mexico,North America,Total National Population,Urban,50129992,59.5,61185772,61.2,71128630,62,90495776,54
MSR,Montserrat,North America,10m LECZ: 1 km Cell Size,Rural,791,7.5,288,7.5,447,7.5,340,7.5
MSR,Montserrat,North America,10m LECZ: 1 km Cell Size,Urban,0,0,0,0,0,0,0,0
MSR,Montserrat,North America,10m LECZ: 90m Cell Size,Rural,337,3.2,123,3.2,191,3.2,145,3.2
MSR,Montserrat,North America,10m LECZ: 90m Cell Size,Urban,0,0,0,0,0,0,0,0
MSR,Montserrat,North America,Total National Population,Rural,10591,100,3860,100,5990,100,4552,100
MSR,Montserrat,North America,Total National Population,Urban,0,0,0,0,0,0,0,0
ANT,Netherlands Antilles,North America,10m LECZ: 1 km Cell Size,Rural,9940,5.3,9896,5.7,10724,5.3,11964,5.5
ANT,Netherlands Antilles,North America,10m LECZ: 1 km Cell Size,Urban,13391,7.1,12684,7.3,14898,7.3,15235,7
ANT,Netherlands Antilles,North America,10m LECZ: 90m Cell Size,Rural,8659,4.6,8649,5,9373,4.6,10330,4.7
ANT,Netherlands Antilles,North America,10m LECZ: 90m Cell Size,Urban,34364,18.2,31709,18.2,37245,18.4,39195,18
ANT,Netherlands Antilles,North America,Total National Population,Rural,17853,9.4,18078,10.4,19591,9.7,21555,9.9
ANT,Netherlands Antilles,North America,Total National Population,Urban,171165,90.6,156014,89.6,183256,90.3,196086,90.1
NIC,Nicaragua,North America,10m LECZ: 1 km Cell Size,Rural,62784,1.6,72518,1.5,85217,1.5,177216,1
NIC,Nicaragua,North America,10m LECZ: 1 km Cell Size,Urban,21643,0.5,30590,0.6,36680,0.6,58970,0.3
NIC,Nicaragua,North America,10m LECZ: 90m Cell Size,Rural,64629,1.6,74492,1.5,87537,1.5,185183,1.1
NIC,Nicaragua,North America,10m LECZ: 90m Cell Size,Urban,25663,0.6,36486,0.7,43749,0.7,69482,0.4
NIC,Nicaragua,North America,Total National Population,Rural,2471938,62.4,3091849,62.4,3633283,61.9,10250191,59
NIC,Nicaragua,North America,Total National Population,Urban,1486458,37.6,1865279,37.6,2236576,38.1,7136218,41
PAN,Panama,North America,10m LECZ: 1 km Cell Size,Rural,88166,3.7,91215,3.1,105532,3,227881,3
PAN,Panama,North America,10m LECZ: 1 km Cell Size,Urban,92823,3.9,133998,4.6,168631,4.7,334577,4.4
PAN,Panama,North America,10m LECZ: 90m Cell Size,Rural,88244,3.7,92112,3.1,106570,3,231164,3
PAN,Panama,North America,10m LECZ: 90m Cell Size,Urban,109807,4.6,159998,5.4,201350,5.6,396741,5.2
PAN,Panama,North America,Total National Population,Rural,1228360,51.2,1226972,41.8,1419557,39.8,3046531,39.8
PAN,Panama,North America,Total National Population,Urban,1171522,48.8,1709731,58.2,2151628,60.2,4599921,60.2
PRI,Puerto Rico,North America,10m LECZ: 1 km Cell Size,Rural,33957,1,34773,0.9,24636,0.7,36331,0.9
PRI,Puerto Rico,North America,10m LECZ: 1 km Cell Size,Urban,617335,17.5,630762,16.5,620474,16.6,656268,17
PRI,Puerto Rico,North America,10m LECZ: 90m Cell Size,Rural,34005,1,35442,0.9,25110,0.7,37203,1
PRI,Puerto Rico,North America,10m LECZ: 90m Cell Size,Urban,528147,15,539684,14.1,530882,14.2,563897,14.6
PRI,Puerto Rico,North America,Total National Population,Rural,82953,2.4,85788,2.2,60778,1.6,86515,2.2
PRI,Puerto Rico,North America,Total National Population,Urban,3441696,97.6,3745841,97.8,3684748,98.4,3769976,97.8
KNA,Saint Kitts and Nevis,North America,10m LECZ: 1 km Cell Size,Rural,1954,4.8,1941,4.8,2567,4.8,2289,4.8
KNA,Saint Kitts and Nevis,North America,10m LECZ: 1 km Cell Size,Urban,4328,10.7,4302,10.7,5647,10.6,5073,10.7
KNA,Saint Kitts and Nevis,North America,10m LECZ: 90m Cell Size,Rural,1226,3,1215,3,1608,3,1433,3
KNA,Saint Kitts and Nevis,North America,10m LECZ: 90m Cell Size,Urban,1547,3.8,1537,3.8,2018,3.8,1813,3.8
KNA,Saint Kitts and Nevis,North America,Total National Population,Rural,5173,12.7,5129,12.7,6784,12.8,6048,12.7
KNA,Saint Kitts and Nevis,North America,Total National Population,Urban,35453,87.3,35245,87.3,46267,87.2,41564,87.3
LCA,Saint Lucia,North America,10m LECZ: 1 km Cell Size,Rural,3412,2.5,3799,2.5,4670,2.7,5025,2.3
LCA,Saint Lucia,North America,10m LECZ: 1 km Cell Size,Urban,3018,2.2,3350,2.2,3690,2.1,4459,2.1
LCA,Saint Lucia,North America,10m LECZ: 90m Cell Size,Rural,1630,1.2,1835,1.2,2256,1.3,2557,1.2
LCA,Saint Lucia,North America,10m LECZ: 90m Cell Size,Urban,5861,4.3,6542,4.3,7205,4.1,9126,4.2
LCA,Saint Lucia,North America,Total National Population,Rural,47599,34.8,54224,35.3,66666,37.9,78239,36
LCA,Saint Lucia,North America,Total National Population,Urban,89298,65.2,99321,64.7,109378,62.1,138880,64
SPM,Saint Pierre and Miquelon,North America,10m LECZ: 1 km Cell Size,Rural,2584,44.3,5767,100,6041,100,9628,44.7
SPM,Saint Pierre and Miquelon,North America,10m LECZ: 1 km Cell Size,Urban,0,0,0,0,0,0,0,0
SPM,Saint Pierre and Miquelon,North America,10m LECZ: 90m Cell Size,Rural,1427,24.5,1410,24.4,1477,24.4,5323,24.7
SPM,Saint Pierre and Miquelon,North America,10m LECZ: 90m Cell Size,Urban,0,0,0,0,0,0,0,0
SPM,Saint Pierre and Miquelon,North America,Total National Population,Rural,5837,100,5767,100,6041,100,21545,100
SPM,Saint Pierre and Miquelon,North America,Total National Population,Urban,0,0,0,0,0,0,0,0
VCT,Saint Vincent and the Grenadines,North America,10m LECZ: 1 km Cell Size,Rural,11654,10.8,12359,10.8,11707,10.7,18073,10.8
VCT,Saint Vincent and the Grenadines,North America,10m LECZ: 1 km Cell Size,Urban,0,0,0,0,0,0,0,0
VCT,Saint Vincent and the Grenadines,North America,10m LECZ: 90m Cell Size,Rural,5312,4.9,5633,4.9,5336,4.9,8238,4.9
VCT,Saint Vincent and the Grenadines,North America,10m LECZ: 90m Cell Size,Urban,1491,1.4,1581,1.4,1543,1.4,2312,1.4
VCT,Saint Vincent and the Grenadines,North America,Total National Population,Rural,74916,69.4,79420,69.4,75232,68.8,116136,69.4
VCT,Saint Vincent and the Grenadines,North America,Total National Population,Urban,32974,30.6,34971,30.6,34133,31.2,51138,30.6
TTO,Trinidad and Tobago,North America,10m LECZ: 1 km Cell Size,Rural,38883,3.2,40489,3.2,41034,3,40584,3.2
TTO,Trinidad and Tobago,North America,10m LECZ: 1 km Cell Size,Urban,113351,9.4,118856,9.3,126445,9.4,119308,9.3
TTO,Trinidad and Tobago,North America,10m LECZ: 90m Cell Size,Rural,22785,1.9,23439,1.8,23755,1.8,23456,1.8
TTO,Trinidad and Tobago,North America,10m LECZ: 90m Cell Size,Urban,118160,9.8,124049,9.7,131968,9.8,124510,9.7
TTO,Trinidad and Tobago,North America,Total National Population,Rural,253414,21,261062,20.4,264579,19.7,261701,20.4
TTO,Trinidad and Tobago,North America,Total National Population,Urban,955311,79,1016851,79.6,1081771,80.3,1020296,79.6
TCA,Turks and Caicos Islands,North America,10m LECZ: 1 km Cell Size,Rural,7321,63.6,12842,66.4,24707,63.1,19043,62.4
TCA,Turks and Caicos Islands,North America,10m LECZ: 1 km Cell Size,Urban,3424,29.8,5167,26.7,11898,30.4,10116,33.1
TCA,Turks and Caicos Islands,North America,10m LECZ: 90m Cell Size,Rural,7014,60.9,12310,63.6,23684,60.4,18350,60.1
TCA,Turks and Caicos Islands,North America,10m LECZ: 90m Cell Size,Urban,2763,24,4170,21.6,9602,24.5,8164,26.7
TCA,Turks and Caicos Islands,North America,Total National Population,Rural,8085,70.2,14182,73.3,27286,69.6,20417,66.9
TCA,Turks and Caicos Islands,North America,Total National Population,Urban,3424,29.8,5167,26.7,11898,30.4,10116,33.1
USA,United States of America,North America,10m LECZ: 1 km Cell Size,Rural,1150003,0.5,1368700,0.5,1472555,0.5,2524695,0.6
USA,United States of America,North America,10m LECZ: 1 km Cell Size,Urban,18992303,7.5,20892616,7.4,23372465,7.5,39720855,9.7
USA,United States of America,North America,10m LECZ: 90m Cell Size,Rural,1192847,0.5,1416758,0.5,1524260,0.5,2590501,0.6
USA,United States of America,North America,10m LECZ: 90m Cell Size,Urban,18745836,7.4,20598795,7.3,23043768,7.4,37536140,9.2
USA,United States of America,North America,Total National Population,Rural,50577695,19.9,57893674,20.5,62286573,19.9,103017461,25.3
USA,United States of America,North America,Total National Population,Urban,203092754,80.1,224188726,79.5,250798807,80.1,304837510,74.7
VIR,United States Virgin Islands,North America,10m LECZ: 1 km Cell Size,Rural,5892,5.7,6312,5.7,5690,5.2,7005,5.7
VIR,United States Virgin Islands,North America,10m LECZ: 1 km Cell Size,Urban,16741,16.2,17930,16.2,17810,16.4,19690,16.1
VIR,United States Virgin Islands,North America,10m LECZ: 90m Cell Size,Rural,5332,5.1,5711,5.2,5149,4.7,6306,5.2
VIR,United States Virgin Islands,North America,10m LECZ: 90m Cell Size,Urban,8280,8,8868,8,8809,8.1,9727,8
VIR,United States Virgin Islands,North America,Total National Population,Rural,13321,12.9,14269,12.9,12864,11.8,15839,13
VIR,United States Virgin Islands,North America,Total National Population,Urban,90216,87.1,96630,87.1,95982,88.2,106192,87
ARG,Argentina,South America,10m LECZ: 1 km Cell Size,Rural,563683,1.8,615621,1.7,659488,1.6,1366742,1.8
ARG,Argentina,South America,10m LECZ: 1 km Cell Size,Urban,3133529,9.8,3321930,9.1,3763808,9.2,5681539,7.5
ARG,Argentina,South America,10m LECZ: 90m Cell Size,Rural,686338,2.1,736319,2,788786,1.9,1453843,1.9
ARG,Argentina,South America,10m LECZ: 90m Cell Size,Urban,2822469,8.8,3009862,8.3,3410229,8.4,5190206,6.8
ARG,Argentina,South America,Total National Population,Rural,6369855,19.8,7058700,19.4,7561672,18.5,20436778,26.9
ARG,Argentina,South America,Total National Population,Urban,25729204,80.2,29304810,80.6,33202889,81.5,55427904,73.1
BRA,Brazil,South America,10m LECZ: 1 km Cell Size,Rural,1593816,1.1,1859204,1.1,2047733,1,4112121,1.5
BRA,Brazil,South America,10m LECZ: 1 km Cell Size,Urban,7588734,5.1,9089040,5.2,10461045,5.3,18301194,6.5
BRA,Brazil,South America,10m LECZ: 90m Cell Size,Rural,1667401,1.1,1966153,1.1,2165527,1.1,4528588,1.6
BRA,Brazil,South America,10m LECZ: 90m Cell Size,Urban,8214579,5.5,9877073,5.7,11368033,5.8,19891690,7.1
BRA,Brazil,South America,Total National Population,Rural,61263876,41,67028940,38.6,73825892,37.5,102183656,36.2
BRA,Brazil,South America,Total National Population,Urban,88041032,59,106719624,61.4,122829122,62.5,179753472,63.8
CHL,Chile,South America,10m LECZ: 1 km Cell Size,Rural,78595,0.6,86688,0.6,94865,0.5,167955,0.6
CHL,Chile,South America,10m LECZ: 1 km Cell Size,Urban,132455,1,152842,1,176677,1,344948,1.2
CHL,Chile,South America,10m LECZ: 90m Cell Size,Rural,51093,0.4,56409,0.4,61730,0.4,92017,0.3
CHL,Chile,South America,10m LECZ: 90m Cell Size,Urban,113632,0.9,132645,0.9,153330,0.9,238005,0.8
CHL,Chile,South America,Total National Population,Rural,7420635,56.4,8439963,54.8,9235993,53.5,17142148,58.1
CHL,Chile,South America,Total National Population,Urban,5739400,43.6,6949772,45.2,8033532,46.5,12346046,41.9
COL,Colombia,South America,10m LECZ: 1 km Cell Size,Rural,352260,1,403573,1,442509,0.9,688209,0.8
COL,Colombia,South America,10m LECZ: 1 km Cell Size,Urban,853760,2.4,1027744,2.4,1161168,2.5,1799762,2.1
COL,Colombia,South America,10m LECZ: 90m Cell Size,Rural,319773,0.9,366962,0.9,402367,0.9,634091,0.7
COL,Colombia,South America,10m LECZ: 90m Cell Size,Urban,751652,2.2,905466,2.2,1023015,2.2,1616138,1.9
COL,Colombia,South America,Total National Population,Rural,15763287,45.1,18587734,44.2,20381060,43.4,43507956,49.8
COL,Colombia,South America,Total National Population,Urban,19175784,54.9,23495802,55.8,26546065,56.6,43782824,50.2
ECU,Ecuador,South America,10m LECZ: 1 km Cell Size,Rural,390086,3.8,468536,3.8,543133,3.7,839052,3.7
ECU,Ecuador,South America,10m LECZ: 1 km Cell Size,Urban,982529,9.6,1224904,10,1501920,10.2,1946349,8.6
ECU,Ecuador,South America,10m LECZ: 90m Cell Size,Rural,375928,3.7,451718,3.7,523637,3.6,797611,3.5
ECU,Ecuador,South America,10m LECZ: 90m Cell Size,Urban,939187,9.2,1173765,9.6,1439216,9.8,1868531,8.3
ECU,Ecuador,South America,Total National Population,Rural,4780471,46.7,5495101,44.8,6369991,43.4,11468261,50.8
ECU,Ecuador,South America,Total National Population,Urban,5454257,53.3,6765927,55.2,8296064,56.6,11100182,49.2
FLK,Falkland Island,South America,10m LECZ: 1 km Cell Size,Rural,428,22.2,747,26.1,791,26.1,313,26.8
FLK,Falkland Island,South America,10m LECZ: 1 km Cell Size,Urban,0,0,0,0,0,0,0,0
FLK,Falkland Island,South America,10m LECZ: 90m Cell Size,Rural,322,16.6,494,17.3,523,17.3,206,17.6
FLK,Falkland Island,South America,10m LECZ: 90m Cell Size,Urban,0,0,0,0,0,0,0,0
FLK,Falkland Island,South America,Total National Population,Rural,1932,100,2857,100,3027,100,1169,100
FLK,Falkland Island,South America,Total National Population,Urban,0,0,0,0,0,0,0,0
GUF,French Guiana,South America,10m LECZ: 1 km Cell Size,Rural,7312,6.3,9009,5.5,13008,5.5,41385,7.3
GUF,French Guiana,South America,10m LECZ: 1 km Cell Size,Urban,13431,11.6,18774,11.5,27433,11.6,67073,11.9
GUF,French Guiana,South America,10m LECZ: 90m Cell Size,Rural,7569,6.6,9205,5.6,13291,5.6,39552,7
GUF,French Guiana,South America,10m LECZ: 90m Cell Size,Urban,18734,16.2,27192,16.7,39734,16.8,83215,14.7
GUF,French Guiana,South America,Total National Population,Rural,56560,49,74801,45.9,107997,45.6,346581,61.4
GUF,French Guiana,South America,Total National Population,Urban,58813,51,88339,54.1,129083,54.4,218111,38.6
GUY,Guyana,South America,10m LECZ: 1 km Cell Size,Rural,155453,21.6,162833,22.2,168036,22.2,38741,21.8
GUY,Guyana,South America,10m LECZ: 1 km Cell Size,Urban,109492,15.2,93650,12.8,96282,12.7,23397,13.2
GUY,Guyana,South America,10m LECZ: 90m Cell Size,Rural,160379,22.3,168244,23,173621,23,40012,22.5
GUY,Guyana,South America,10m LECZ: 90m Cell Size,Urban,109768,15.3,93948,12.8,96588,12.8,23464,13.2
GUY,Guyana,South America,Total National Population,Rural,596285,82.9,626315,85.4,646330,85.5,151037,85.1
GUY,Guyana,South America,Total National Population,Urban,122754,17.1,106712,14.6,109710,14.5,26446,14.9
PER,Peru,South America,10m LECZ: 1 km Cell Size,Rural,83789,0.4,98564,0.4,109013,0.4,142031,0.2
PER,Peru,South America,10m LECZ: 1 km Cell Size,Urban,228273,1.1,278853,1.1,321337,1.1,564926,0.9
PER,Peru,South America,10m LECZ: 90m Cell Size,Rural,91294,0.4,106860,0.4,118189,0.4,174088,0.3
PER,Peru,South America,10m LECZ: 90m Cell Size,Urban,330279,1.5,393098,1.5,452988,1.5,932773,1.5
PER,Peru,South America,Total National Population,Rural,8442768,38.8,10437984,40.3,11544599,39.3,16867146,27.2
PER,Peru,South America,Total National Population,Urban,13293545,61.2,15494576,59.7,17855218,60.7,45137808,72.8
SUR,Suriname,South America,10m LECZ: 1 km Cell Size,Rural,24393,6.1,24042,5.6,28692,5.4,31262,6.3
SUR,Suriname,South America,10m LECZ: 1 km Cell Size,Urban,291735,73.4,332184,77.4,412719,78,370091,74.7
SUR,Suriname,South America,10m LECZ: 90m Cell Size,Rural,26801,6.7,27063,6.3,32297,6.1,34282,6.9
SUR,Suriname,South America,10m LECZ: 90m Cell Size,Urban,274704,69.1,313038,72.9,388931,73.5,348857,70.4
SUR,Suriname,South America,Total National Population,Rural,88124,22.2,77580,18.1,92586,17.5,102406,20.7
SUR,Suriname,South America,Total National Population,Urban,309475,77.8,351593,81.9,436833,82.5,393062,79.3
URY,Uruguay,South America,10m LECZ: 1 km Cell Size,Rural,33837,1.1,36705,1.1,36314,1.1,98968,1.1
URY,Uruguay,South America,10m LECZ: 1 km Cell Size,Urban,233034,7.5,247703,7.4,252643,7.5,659032,7.5
URY,Uruguay,South America,10m LECZ: 90m Cell Size,Rural,38729,1.3,42191,1.3,41741,1.2,126120,1.4
URY,Uruguay,South America,10m LECZ: 90m Cell Size,Urban,267049,8.6,283066,8.5,288711,8.5,768769,8.7
URY,Uruguay,South America,Total National Population,Rural,439755,14.2,494656,14.9,489378,14.5,1689526,19.2
URY,Uruguay,South America,Total National Population,Urban,2654063,85.8,2834107,85.1,2890630,85.5,7097289,80.8
VEN,Venezuela,South America,10m LECZ: 1 km Cell Size,Rural,328105,1.7,408646,1.7,465117,1.6,1156337,2
VEN,Venezuela,South America,10m LECZ: 1 km Cell Size,Urban,717844,3.6,940382,3.9,1171524,4,1824331,3.1
VEN,Venezuela,South America,10m LECZ: 90m Cell Size,Rural,282203,1.4,351956,1.4,400593,1.4,1022771,1.7
